Gene,GE,CNA,DM,MutSig(Q-value),# Mut,#Profiled Samples,Freq,Is Cancer Gene (source: OncoKB)
DPYSL2,0.7439868450164795,0.3683941960334778,0.7149019241333008,2,2,499,0.4%,No
DPYSL2,0.7166459496652204,0.3385036496350365,0.8620281938737189,2,2,499,0.4%,No
DPYSL2,0.7126367632690025,0.3731751824817518,0.8214554137945704,2,2,499,0.4%,No
DPYSL2,0.5465290546417236,0.2796337306499481,0.8886491656303406,2,2,499,0.4%,No
DPYSL2,0.8820973044988931,0.4931569343065693,0.8085348834257591,2,2,499,0.4%,No
DPYSL2,0.7836387753486633,0.3903283774852752,0.8773112297058105,2,2,499,0.4%,No
DPYSL2,0.655254592186036,0.5177919708029197,0.6579827399473459,2,2,499,0.4%,No
DPYSL2,0.5054784086848927,0.4981751824817518,0.8560363267715678,2,2,499,0.4%,No
DPYSL2,0.644007864987258,0.4954379562043795,0.7575042184737357,2,2,499,0.4%,No
DPYSL2,0.5400872156521901,0.3759124087591241,0.9078375016996793,2,2,499,0.4%,No
DPYSL2,0.7236039436518555,0.3531021897810219,0.7572711039698741,2,2,499,0.4%,No
DPYSL2,0.6551880579702445,0.2645985401459854,0.8547457561081546,2,2,499,0.4%,No
DPYSL2,0.7809635749227941,0.3083941605839416,0.8502887180541647,2,2,499,0.4%,No
DPYSL2,0.4756163641504116,0.1277372262773722,0.8488056512868378,2,2,499,0.4%,No
DPYSL2,0.4242927766671927,0.1414233576642335,0.8065957862944195,2,2,499,0.4%,No
DPYSL2,0.5823105153133512,0.4333941605839416,0.7711298575174119,2,2,499,0.4%,No
DPYSL2,0.6129274085121623,0.4885948905109489,0.7441229821902635,2,2,499,0.4%,No
DPYSL2,0.6842999976872428,0.2992700729927007,0.8012413721244616,2,2,499,0.4%,No
DPYSL2,0.4996510618822163,0.4954379562043795,0.7892243853187595,2,2,499,0.4%,No
DPYSL2,0.4964209198951721,0.2194536030292511,0.8843284845352173,2,2,499,0.4%,No
DPYSL2,0.3972403299142679,0.4949817518248175,0.8630428411937514,2,2,499,0.4%,No
DPYSL2,0.6415672774814518,0.4931569343065693,0.8288530411455617,2,2,499,0.4%,No
DPYSL2,0.4283272136680272,0.4931569343065693,0.868720399981544,2,2,499,0.4%,No
DPYSL2,0.5942574842711883,0.1528284671532846,0.6084039187701504,2,2,499,0.4%,No
DPYSL2,0.8456399833954014,0.4945255474452554,0.877017526806344,2,2,499,0.4%,No
DPYSL2,0.4726926398812017,0.479470802919708,0.9110853245107424,2,2,499,0.4%,No
DPYSL2,0.5260310384146996,0.3302919708029197,0.7519330060600435,2,2,499,0.4%,No
DPYSL2,0.725724304351246,0.1441605839416058,0.8098445864509307,2,2,499,0.4%,No
DPYSL2,0.5668760739826695,0.1765510948905109,0.8061408864499424,2,2,499,0.4%,No
DPYSL2,0.3946680644339437,0.1122262773722628,0.921992266234867,2,2,499,0.4%,No
DPYSL2,0.7281359846231292,0.4940693430656934,0.9000010705078321,2,2,499,0.4%,No
DPYSL2,0.2350863769858859,0.114963503649635,0.9455493032293608,2,2,499,0.4%,No
DPYSL2,0.4970012070054856,0.2997262773722627,0.8240757306352557,2,2,499,0.4%,No
DPYSL2,0.5651288982322078,0.1441605839416058,0.8094749431815333,2,2,499,0.4%,No
DPYSL2,0.6794579029083252,0.2993088960647583,0.8819491267204285,2,2,499,0.4%,No
DPYSL2,0.5448073015021624,0.5031934306569343,0.7910848344235644,2,2,499,0.4%,No
DPYSL2,0.5507155499953877,0.1829379562043795,0.5100894205161886,2,2,499,0.4%,No
DPYSL2,0.1439202977782117,0.4940693430656934,0.4068692758160778,2,2,499,0.4%,No
DPYSL2,0.6887381290727799,0.1788321167883211,0.705152702898447,2,2,499,0.4%,No
DPYSL2,0.6090590073762514,0.4849452554744525,0.7480208669195172,2,2,499,0.4%,No
DPYSL2,0.5137823116638542,0.3403284671532847,0.8105014929483791,2,2,499,0.4%,No
DPYSL2,0.4339742612013184,0.2718978102189781,0.8778268476570972,2,2,499,0.4%,No
DPYSL2,0.394105253245947,0.1322992700729927,0.1995293899720019,2,2,499,0.4%,No
DPYSL2,0.6571544201564512,0.4849452554744525,0.6466704517215693,2,2,499,0.4%,No
DPYSL2,0.6716274020008832,0.5,0.834989637327946,2,2,499,0.4%,No
DPYSL2,0.4806340869804169,0.4895072992700729,0.9019011368782146,2,2,499,0.4%,No
DPYSL2,0.7776314577953927,0.333941605839416,0.817149673942672,2,2,499,0.4%,No
DPYSL2,0.4568724181993153,0.4949817518248175,0.8717266561939538,2,2,499,0.4%,No
DPYSL2,0.8115440607070923,0.3364834189414978,0.8045817017555237,2,2,499,0.4%,No
DPYSL2,0.5062889309146499,0.1765510948905109,0.7695814456972663,2,2,499,0.4%,No
DPYSL2,0.5284271383698247,0.3280109489051095,0.8698492098105524,2,2,499,0.4%,No
DPYSL2,0.5691628181209181,0.2208029197080292,0.8747412317578511,2,2,499,0.4%,No
DPYSL2,0.4626294437447971,0.4420620437956204,0.8452764558125356,2,2,499,0.4%,No
DPYSL2,0.8182029821240597,0.4128649635036496,0.7052886017351159,2,2,499,0.4%,No
DPYSL2,0.2775908853254205,0.1090328467153284,0.9514535834202856,2,2,499,0.4%,No
DPYSL2,0.3218443679752742,0.0638686131386861,0.9040943981623736,2,2,499,0.4%,No
DPYSL2,0.913100306366295,0.4767335766423357,0.7797771433935026,2,2,499,0.4%,No
DPYSL2,0.733353809318571,0.3613138686131387,0.7442337605678717,2,2,499,0.4%,No
DPYSL2,0.806727135955875,0.4954379562043795,0.7301314387576014,2,2,499,0.4%,No
DPYSL2,0.1316881030797958,0.1014958918094635,0.9086872339248656,2,2,499,0.4%,No
DPYSL2,0.656032096286701,0.2983576642335767,0.5833916504140833,2,2,499,0.4%,No
DPYSL2,0.6310246533242498,0.4972627737226277,0.6177861054865883,2,2,499,0.4%,No
DPYSL2,0.5058522594074222,0.4881386861313868,0.8873103391616366,2,2,499,0.4%,No
DPYSL2,0.7963768589855218,0.4931569343065693,0.2332402188838338,2,2,499,0.4%,No
DPYSL2,0.6043203983372747,0.4945255474452554,0.8102433173804973,2,2,499,0.4%,No
DPYSL2,0.520434558391571,0.610727071762085,0.8441658020019531,2,2,499,0.4%,No
DPYSL2,0.0,0.0241788321167883,0.9683671353642702,2,2,499,0.4%,No
DPYSL2,0.7113577651903742,0.4927007299270072,0.8244046212663902,2,2,499,0.4%,No
DPYSL2,0.3686647416419046,0.1578467153284671,0.8293784483914417,2,2,499,0.4%,No
DPYSL2,0.549363963646381,0.2791970802919708,0.8665041683350125,2,2,499,0.4%,No
DPYSL2,0.683797299861908,0.1889411956071853,0.949457824230194,2,2,499,0.4%,No
DPYSL2,0.4722603494002571,0.4990875912408758,0.8632360101221077,2,2,499,0.4%,No
DPYSL2,0.7222628756000145,0.4977189781021897,0.7321055540984083,2,2,499,0.4%,No
DPYSL2,0.5289369123135912,0.4831204379562043,0.7149819397271475,2,2,499,0.4%,No
DPYSL2,0.5005175939265989,0.0287408759124088,0.8612850915718939,2,2,499,0.4%,No
DPYSL2,0.4802215645676919,0.10492700729927,0.846506413911245,2,2,499,0.4%,No
DPYSL2,0.4852574823208946,0.3572080291970803,0.7860202057538339,2,2,499,0.4%,No
DPYSL2,0.8149475451340242,0.5264598540145985,0.7560940942349907,2,2,499,0.4%,No
DPYSL2,0.492410321771707,0.1583029197080292,0.8482647464889552,2,2,499,0.4%,No
DPYSL2,0.719672469720015,0.5583941605839415,0.7159067780239343,2,2,499,0.4%,No
DPYSL2,0.4823973305108882,0.4936131386861314,0.8575900176659366,2,2,499,0.4%,No
DPYSL2,0.688864529132843,0.3024297952651977,0.8276063203811646,2,2,499,0.4%,No
DPYSL2,0.8516346463984736,0.4945255474452554,0.7373222875249545,2,2,499,0.4%,No
DPYSL2,0.5783372521400452,0.278992086648941,0.8467817902565002,2,2,499,0.4%,No
DPYSL2,0.5879173874855042,0.3179100155830383,0.6170170307159424,2,2,499,0.4%,No
DPYSL2,0.4477146856238421,0.5082116788321167,0.737216245175631,2,2,499,0.4%,No
DPYSL2,0.6986250330230939,0.4949817518248175,0.8129116914705612,2,2,499,0.4%,No
DPYSL2,0.6762236952781677,0.4788693785667419,0.8746743202209473,2,2,499,0.4%,No
DPYSL2,0.7769040007119994,0.3398722627737226,0.7373552932068599,2,2,499,0.4%,No
DPYSL2,0.5900436210548108,0.4922445255474452,0.7743799166836292,2,2,499,0.4%,No
MED12,,0.7587587587587589,,8,8,499,1.6%,Yes
MED12,,0.7307307307307308,,8,8,499,1.6%,Yes
MED12,,0.7877658605575562,,8,8,499,1.6%,Yes
MED12,,0.7347347347347348,,8,8,499,1.6%,Yes
MED12,,0.7477477477477478,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.7207207207207208,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7587587587587589,,8,8,499,1.6%,Yes
MED12,,0.7397397397397398,,8,8,499,1.6%,Yes
MED12,,0.6886886886886887,,8,8,499,1.6%,Yes
MED12,,0.7427427427427428,,8,8,499,1.6%,Yes
MED12,,0.7017017017017018,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.8390143513679504,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7757757757757758,,8,8,499,1.6%,Yes
MED12,,0.899467945098877,,8,8,499,1.6%,Yes
MED12,,0.8058058058058059,,8,8,499,1.6%,Yes
MED12,,0.7288447618484497,,8,8,499,1.6%,Yes
MED12,,0.7907907907907908,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.7547547547547548,,8,8,499,1.6%,Yes
MED12,,0.7795016169548035,,8,8,499,1.6%,Yes
MED12,,0.6626626626626627,,8,8,499,1.6%,Yes
MED12,,0.7887887887887889,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.7717717717717718,,8,8,499,1.6%,Yes
MED12,,0.7477477477477478,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.7807807807807808,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.7697697697697699,,8,8,499,1.6%,Yes
MED12,,0.7137147784233093,,8,8,499,1.6%,Yes
MED12,,0.7137137137137137,,8,8,499,1.6%,Yes
MED12,,0.7627627627627629,,8,8,499,1.6%,Yes
MED12,,0.7647647647647648,,8,8,499,1.6%,Yes
MED12,,0.7497497497497498,,8,8,499,1.6%,Yes
MED12,,0.7257257257257258,,8,8,499,1.6%,Yes
MED12,,0.6796796796796798,,8,8,499,1.6%,Yes
MED12,,0.7557557557557558,,8,8,499,1.6%,Yes
MED12,,0.7537537537537539,,8,8,499,1.6%,Yes
MED12,,0.7807807807807808,,8,8,499,1.6%,Yes
MED12,,0.8422505855560303,,8,8,499,1.6%,Yes
MED12,,0.7637637637637639,,8,8,499,1.6%,Yes
MED12,,0.7918995022773743,,8,8,499,1.6%,Yes
MED12,,0.7537537537537539,,8,8,499,1.6%,Yes
MED12,,0.7787787787787789,,8,8,499,1.6%,Yes
MED12,,0.7237237237237238,,8,8,499,1.6%,Yes
MED12,,0.7427427427427428,,8,8,499,1.6%,Yes
MED12,,0.7877877877877879,,8,8,499,1.6%,Yes
MED12,,0.7187187187187188,,8,8,499,1.6%,Yes
MED12,,0.7557557557557558,,8,8,499,1.6%,Yes
MED12,,0.7177177177177178,,8,8,499,1.6%,Yes
MED12,,0.6849567890167236,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.7307307307307308,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.8584402799606323,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7727727727727729,,8,8,499,1.6%,Yes
MED12,,0.773970901966095,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7897897897897899,,8,8,499,1.6%,Yes
MED12,,0.7337337337337339,,8,8,499,1.6%,Yes
MED12,,0.7337337337337339,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.8274874091148376,,8,8,499,1.6%,Yes
MED12,,0.7287287287287288,,8,8,499,1.6%,Yes
MED12,,0.7567567567567568,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7587587587587589,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.7367367367367368,,8,8,499,1.6%,Yes
MED12,,0.7697697697697699,,8,8,499,1.6%,Yes
MED12,,0.8058058058058059,,8,8,499,1.6%,Yes
MED12,,0.8038038038038039,,8,8,499,1.6%,Yes
MED12,,0.7477477477477478,,8,8,499,1.6%,Yes
MED12,,0.6202771067619324,,8,8,499,1.6%,Yes
MED12,,0.7247247247247248,,8,8,499,1.6%,Yes
MED12,,0.7577577577577579,,8,8,499,1.6%,Yes
MED12,,0.7927927927927929,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.7067067067067068,,8,8,499,1.6%,Yes
MED12,,0.7907907907907908,,8,8,499,1.6%,Yes
MED12,,0.7475795149803162,,8,8,499,1.6%,Yes
MED12,,0.7807807807807808,,8,8,499,1.6%,Yes
MED12,,0.7503634095191956,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.6866866866866868,,8,8,499,1.6%,Yes
MED12,,0.7417417417417418,,8,8,499,1.6%,Yes
MED12,,0.8837682604789734,,8,8,499,1.6%,Yes
MED12,,0.8028028028028029,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.7737737737737739,,8,8,499,1.6%,Yes
MED12,,0.7907907907907908,,8,8,499,1.6%,Yes
MED12,,0.7807807807807808,,8,8,499,1.6%,Yes
MED12,,0.8191179037094116,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.780195415019989,,8,8,499,1.6%,Yes
MED12,,0.7167167167167168,,8,8,499,1.6%,Yes
MED12,,0.7097097097097098,,8,8,499,1.6%,Yes
MED12,,0.7046645283699036,,8,8,499,1.6%,Yes
MED12,,0.7787787787787789,,8,8,499,1.6%,Yes
MED12,,0.8051080703735352,,8,8,499,1.6%,Yes
MED12,,0.7597597597597598,,8,8,499,1.6%,Yes
MED12,,0.7557557557557558,,8,8,499,1.6%,Yes
MED12,,0.7367367367367368,,8,8,499,1.6%,Yes
MED12,,0.7727727727727729,,8,8,499,1.6%,Yes
MED12,,0.8008008008008008,,8,8,499,1.6%,Yes
MED12,,0.7517517517517518,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7577577577577579,,8,8,499,1.6%,Yes
MED12,,0.8508508508508509,,8,8,499,1.6%,Yes
MED12,,0.7717717717717718,,8,8,499,1.6%,Yes
MED12,,0.7867867867867868,,8,8,499,1.6%,Yes
MED12,,0.7367367367367368,,8,8,499,1.6%,Yes
MED12,,0.7967967967967968,,8,8,499,1.6%,Yes
MED12,,0.7375351190567017,,8,8,499,1.6%,Yes
MED12,,0.7397397397397398,,8,8,499,1.6%,Yes
MED12,,0.6447929739952087,,8,8,499,1.6%,Yes
MED12,,0.7327327327327328,,8,8,499,1.6%,Yes
MED12,,0.8258258258258259,,8,8,499,1.6%,Yes
MED12,,0.7747747747747749,,8,8,499,1.6%,Yes
MED12,,0.8249424695968628,,8,8,499,1.6%,Yes
MED12,,0.8298298298298299,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.8265089392662048,,8,8,499,1.6%,Yes
MED12,,0.8243025541305542,,8,8,499,1.6%,Yes
MED12,,0.6706706706706708,,8,8,499,1.6%,Yes
MED12,,0.8148148148148149,,8,8,499,1.6%,Yes
MED12,,0.7657657657657658,,8,8,499,1.6%,Yes
MED12,,0.7658635377883911,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.6726726726726727,,8,8,499,1.6%,Yes
MED12,,0.7517517517517518,,8,8,499,1.6%,Yes
MED12,,0.6876876876876877,,8,8,499,1.6%,Yes
MED12,,0.7357357357357358,,8,8,499,1.6%,Yes
MED12,,0.7897897897897899,,8,8,499,1.6%,Yes
MED12,,0.7567567567567568,,8,8,499,1.6%,Yes
MED12,,0.7727727727727729,,8,8,499,1.6%,Yes
MED12,,0.8208208208208209,,8,8,499,1.6%,Yes
MED12,,0.7778415679931641,,8,8,499,1.6%,Yes
MED12,,0.7487487487487489,,8,8,499,1.6%,Yes
MED12,,0.7157157157157158,,8,8,499,1.6%,Yes
MED12,,0.7717717717717718,,8,8,499,1.6%,Yes
MED12,,0.7827827827827829,,8,8,499,1.6%,Yes
MED12,,0.7637637637637639,,8,8,499,1.6%,Yes
MED12,,0.858054518699646,,8,8,499,1.6%,Yes
MED12,,0.7837837837837839,,8,8,499,1.6%,Yes
MED12,,0.7627627627627629,,8,8,499,1.6%,Yes
MED12,,0.7747747747747749,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7487487487487489,,8,8,499,1.6%,Yes
MED12,,0.6926926926926927,,8,8,499,1.6%,Yes
MED12,,0.7777777777777779,,8,8,499,1.6%,Yes
MED12,,0.7417417417417418,,8,8,499,1.6%,Yes
MED12,,0.7057057057057058,,8,8,499,1.6%,Yes
MED12,,0.8048994541168213,,8,8,499,1.6%,Yes
MED12,,0.7337337337337339,,8,8,499,1.6%,Yes
MED12,,0.7627627627627629,,8,8,499,1.6%,Yes
MED12,,0.7805072665214539,,8,8,499,1.6%,Yes
MED12,,0.8089801669120789,,8,8,499,1.6%,Yes
MED12,,0.7217217217217218,,8,8,499,1.6%,Yes
MED12,,0.7607607607607608,,8,8,499,1.6%,Yes
MED12,,0.7617617617617618,,8,8,499,1.6%,Yes
MED12,,0.7867867867867868,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7447447447447448,,8,8,499,1.6%,Yes
MED12,,0.7532867193222046,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7617617617617618,,8,8,499,1.6%,Yes
MED12,,0.7827827827827829,,8,8,499,1.6%,Yes
MED12,,0.7987987987987989,,8,8,499,1.6%,Yes
MED12,,0.7397397397397398,,8,8,499,1.6%,Yes
MED12,,0.7737737737737739,,8,8,499,1.6%,Yes
MED12,,0.8048048048048049,,8,8,499,1.6%,Yes
MED12,,0.7887887887887889,,8,8,499,1.6%,Yes
MED12,,0.7157157157157158,,8,8,499,1.6%,Yes
MED12,,0.7697697697697699,,8,8,499,1.6%,Yes
MED12,,0.8308308308308309,,8,8,499,1.6%,Yes
MED12,,0.7037037037037037,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.8638638638638639,,8,8,499,1.6%,Yes
MED12,,0.7687687687687689,,8,8,499,1.6%,Yes
MED12,,0.3583583583583584,,8,8,499,1.6%,Yes
MED12,,0.7607607607607608,,8,8,499,1.6%,Yes
MED12,,0.8521441221237183,,8,8,499,1.6%,Yes
MED12,,0.7647647647647648,,8,8,499,1.6%,Yes
MED12,,0.7187187187187188,,8,8,499,1.6%,Yes
MED12,,0.7917917917917918,,8,8,499,1.6%,Yes
MED12,,0.7947947947947949,,8,8,499,1.6%,Yes
MED12,,0.6916916916916918,,8,8,499,1.6%,Yes
MED12,,0.7727727727727729,,8,8,499,1.6%,Yes
MED12,,0.8098098098098099,,8,8,499,1.6%,Yes
MED12,,0.7207207207207208,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7678708434104919,,8,8,499,1.6%,Yes
MED12,,0.7377377377377378,,8,8,499,1.6%,Yes
MED12,,0.7757757757757758,,8,8,499,1.6%,Yes
MED12,,0.8476266264915466,,8,8,499,1.6%,Yes
MED12,,0.7897897897897899,,8,8,499,1.6%,Yes
MED12,,0.7233640551567078,,8,8,499,1.6%,Yes
MED12,,0.7927927927927929,,8,8,499,1.6%,Yes
MED12,,0.7547547547547548,,8,8,499,1.6%,Yes
MED12,,0.7687687687687689,,8,8,499,1.6%,Yes
MED12,,0.7287287287287288,,8,8,499,1.6%,Yes
MED12,,0.8158158158158159,,8,8,499,1.6%,Yes
MED12,,0.7947947947947949,,8,8,499,1.6%,Yes
MED12,,0.7777777777777779,,8,8,499,1.6%,Yes
MED12,,0.7477477477477478,,8,8,499,1.6%,Yes
MED12,,0.7397397397397398,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.7807807807807808,,8,8,499,1.6%,Yes
MED12,,0.6766766766766767,,8,8,499,1.6%,Yes
MED12,,0.7757757757757758,,8,8,499,1.6%,Yes
MED12,,0.8217324614524841,,8,8,499,1.6%,Yes
MED12,,0.7607607607607608,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.7957957957957958,,8,8,499,1.6%,Yes
MED12,,0.7577577577577579,,8,8,499,1.6%,Yes
MED12,,0.7837837837837839,,8,8,499,1.6%,Yes
MED12,,0.7627627627627629,,8,8,499,1.6%,Yes
MED12,,0.7297297297297298,,8,8,499,1.6%,Yes
MED12,,0.7427427427427428,,8,8,499,1.6%,Yes
MED12,,0.8028028028028029,,8,8,499,1.6%,Yes
MED12,,0.7077077077077077,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.6966966966966968,,8,8,499,1.6%,Yes
MED12,,0.7307307307307308,,8,8,499,1.6%,Yes
MED12,,0.6966966966966968,,8,8,499,1.6%,Yes
MED12,,0.8385577201843262,,8,8,499,1.6%,Yes
MED12,,0.7747747747747749,,8,8,499,1.6%,Yes
MED12,,0.7837837837837839,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.7787787787787789,,8,8,499,1.6%,Yes
MED12,,0.8008008008008008,,8,8,499,1.6%,Yes
MED12,,0.7487487487487489,,8,8,499,1.6%,Yes
MED12,,0.7687687687687689,,8,8,499,1.6%,Yes
MED12,,0.7287287287287288,,8,8,499,1.6%,Yes
MED12,,0.7747747747747749,,8,8,499,1.6%,Yes
MED12,,0.7847847847847849,,8,8,499,1.6%,Yes
MED12,,0.6646646646646648,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7867867867867868,,8,8,499,1.6%,Yes
MED12,,0.7442660927772522,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.7317317317317318,,8,8,499,1.6%,Yes
MED12,,0.7387387387387389,,8,8,499,1.6%,Yes
MED12,,0.7357357357357358,,8,8,499,1.6%,Yes
MED12,,0.7417417417417418,,8,8,499,1.6%,Yes
MED12,,0.6596596596596598,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.7867867867867868,,8,8,499,1.6%,Yes
MED12,,0.7537537537537539,,8,8,499,1.6%,Yes
MED12,,0.8284395337104797,,8,8,499,1.6%,Yes
MED12,,0.7317317317317318,,8,8,499,1.6%,Yes
MED12,,0.7677677677677679,,8,8,499,1.6%,Yes
MED12,,0.8488488488488489,,8,8,499,1.6%,Yes
MED12,,0.7697697697697699,,8,8,499,1.6%,Yes
MED12,,0.7737737737737739,,8,8,499,1.6%,Yes
MED12,,0.7650914192199707,,8,8,499,1.6%,Yes
MED12,,0.7457457457457458,,8,8,499,1.6%,Yes
MED12,,0.7977977977977979,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7407407407407408,,8,8,499,1.6%,Yes
MED12,,0.8475039601325989,,8,8,499,1.6%,Yes
MED12,,0.7147147147147148,,8,8,499,1.6%,Yes
MED12,,0.7497497497497498,,8,8,499,1.6%,Yes
MED12,,0.7767767767767768,,8,8,499,1.6%,Yes
MED12,,1.0,,8,8,499,1.6%,Yes
MED12,,0.7217217217217218,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.6956956956956958,,8,8,499,1.6%,Yes
MED12,,0.7647647647647648,,8,8,499,1.6%,Yes
MED12,,0.7667667667667668,,8,8,499,1.6%,Yes
MED12,,0.7408151030540466,,8,8,499,1.6%,Yes
MED12,,0.7797797797797799,,8,8,499,1.6%,Yes
MED12,,0.7944226861000061,,8,8,499,1.6%,Yes
MED12,,0.7218842506408691,,8,8,499,1.6%,Yes
MED12,,0.7457457457457458,,8,8,499,1.6%,Yes
MED12,,0.7817817817817818,,8,8,499,1.6%,Yes
MED12,,0.730424165725708,,8,8,499,1.6%,Yes
MED12,,0.7717717717717718,,8,8,499,1.6%,Yes
MED12,,0.8028028028028029,,8,8,499,1.6%,Yes
NKX3-1,0.8022288549451262,,0.3856678555551745,5,5,499,1.0%,Yes
NKX3-1,0.7900059634372227,,0.3861235369608941,5,5,499,1.0%,Yes
NKX3-1,0.5986779928207397,,0.6745384931564331,5,5,499,1.0%,Yes
NKX3-1,0.7670724254951766,,0.0,5,5,499,1.0%,Yes
NKX3-1,0.6490939822340773,,0.520818539048255,5,5,499,1.0%,Yes
NKX3-1,0.5372574387755273,,0.5731587497277119,5,5,499,1.0%,Yes
NKX3-1,0.7319583133798213,,0.2544908618179907,5,5,499,1.0%,Yes
NKX3-1,0.464777463853121,,0.4962930622150748,5,5,499,1.0%,Yes
NKX3-1,0.7640688263887414,,0.5796652855570129,5,5,499,1.0%,Yes
NKX3-1,0.7610678359027485,,0.4402341328284079,5,5,499,1.0%,Yes
NKX3-1,0.7168181402168634,,0.3791903940706956,5,5,499,1.0%,Yes
NKX3-1,0.8003569993082071,,0.229961593638141,5,5,499,1.0%,Yes
NKX3-1,0.6645424350343063,,0.3560985355622705,5,5,499,1.0%,Yes
NKX3-1,0.7357211651088891,,0.5934373169648325,5,5,499,1.0%,Yes
NKX3-1,0.6412325501441956,,0.6604251861572266,5,5,499,1.0%,Yes
NKX3-1,0.5293398147084067,,0.3792280222378678,5,5,499,1.0%,Yes
NKX3-1,0.1680672838973933,,0.363707550543532,5,5,499,1.0%,Yes
NKX3-1,0.4321025311946869,,0.0394263789057731,5,5,499,1.0%,Yes
NKX3-1,0.6277929490700442,,0.4923385539858256,5,5,499,1.0%,Yes
NKX3-1,0.7990679144859314,,0.2938525080680847,5,5,499,1.0%,Yes
NKX3-1,0.4472568589986831,,0.6366456372978246,5,5,499,1.0%,Yes
NKX3-1,0.5943037957181883,,0.2809443710022865,5,5,499,1.0%,Yes
NKX3-1,0.4549439577603178,,0.575799952152466,5,5,499,1.0%,Yes
NKX3-1,0.630132257938385,,0.6353069543838501,5,5,499,1.0%,Yes
NKX3-1,0.7365876250819912,,0.2568175808919498,5,5,499,1.0%,Yes
NKX3-1,0.5597267856022028,,0.5600522679354687,5,5,499,1.0%,Yes
